Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Univ Auckland, Dept Anaesthesia & Pain Med",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Dept Anaesthesiol",74,29,10,0,15,15,5,74,45,60%,16,1,83%
"Univ Auckland, Dept Anat",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Dept Anat & Med Imaging",44,16,19,0,2,4,3,43,27,62%,14,2,97%
"Univ Auckland, Dept Anat Med Imaging",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Anat Radiol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Anesthesia",3,1,2,0,0,0,0,3,2,66%,1,0,100%
"Univ Auckland, Dept Anesthesiol",8,2,3,0,1,2,0,8,6,75%,2,0,100%
"Univ Auckland, Dept Anthropol",6,1,2,0,1,1,1,6,5,83%,1,0,100%
"Univ Auckland, Dept Appl Language Studies & Linguist",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Appl Math",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Auckland, Dept Art Hist",2,1,1,0,0,0,0,2,1,50%,0,1,100%
"Univ Auckland, Dept Audiol",3,2,0,0,0,1,0,3,1,33%,0,0,33%
"Univ Auckland, Dept Biol",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Dept Biol Sci",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Auckland, Dept Biostat",2,1,1,0,0,0,0,2,1,50%,0,0,50%
"Univ Auckland, Dept CEE",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Dept Chem",7,6,1,0,0,0,0,6,1,16%,5,0,85%
"Univ Auckland, Dept Chem & Mat & Engn",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Chem & Mat Engn",230,188,27,4,4,5,2,227,42,18%,178,2,96%
"Univ Auckland, Dept Chem & Phys",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Dept Chem Mat Engn",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Chem Sci",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Auckland, Dept Child & Youth Hlth",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Auckland, Dept Child Hlth",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Auckland, Dept Civil & Environemntal Engn",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Civil & Environm Engn",302,238,23,1,5,29,6,297,64,21%,182,43,95%
"Univ Auckland, Dept Civil Engn",7,7,0,0,0,0,0,6,0,0%,5,1,85%
"Univ Auckland, Dept Commercial Law",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"Univ Auckland, Dept Comp Sci",76,42,11,1,3,14,5,62,32,51%,13,13,76%
"Univ Auckland, Dept Counselling Educ & Social Work",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Counselling Human Serv & Social Work",3,1,0,0,0,1,1,3,2,66%,1,0,100%
"Univ Auckland, Dept Criminol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Crit Studies Educ",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Cultures Languages & Linguist",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Dev Studies",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Econ",24,16,3,0,0,5,0,24,8,33%,14,2,100%
"Univ Auckland, Dept Educ & Social Work",2,1,0,0,0,0,1,2,1,50%,0,1,100%
"Univ Auckland, Dept Elect & Comp Engn",117,87,16,0,2,10,2,111,29,26%,41,40,94%
"Univ Auckland, Dept Elect & Comp Syst Engn",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Dept Elect & Elect Engn",3,3,0,0,0,0,0,3,0,0%,0,3,100%
"Univ Auckland, Dept Elect Comp & Software Engn",70,37,22,1,5,3,2,59,33,55%,9,17,84%
"Univ Auckland, Dept Elect Comp Engn",2,1,0,0,0,1,0,1,1,100%,0,0,50%
"Univ Auckland, Dept English",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Dept Engn Sci",134,87,21,1,6,13,6,133,47,35%,77,7,97%
"Univ Auckland, Dept Epidemiol & Biostat",9,4,2,0,1,1,1,9,5,55%,0,1,66%
"Univ Auckland, Dept Exercise Sci",59,19,15,0,5,12,8,59,40,67%,16,1,96%
"Univ Auckland, Dept Family Med",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Gen Practice",3,1,1,0,1,0,0,3,2,66%,1,0,100%
"Univ Auckland, Dept Gen Practice & Healthcare",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Gen Practice & Primary Care",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Univ Auckland, Dept Gen Practice & Primary Healthcare",4,4,0,0,0,0,0,4,0,0%,2,1,75%
"Univ Auckland, Dept Gen Practice & Primary Hlth",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Auckland, Dept Gen Practice & Primary Hlth Care",63,26,14,4,8,4,7,62,37,59%,18,0,87%
"Univ Auckland, Dept Geosci",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Dept Geriatr Med",11,5,3,0,3,0,0,11,6,54%,4,1,100%
"Univ Auckland, Dept Global Studies",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Dept Gynaecol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Gynaecol Oncol",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Auckland, Dept Hist",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Infect & Immun",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Informat Syst & Operat Management",12,11,1,0,0,0,0,10,1,10%,8,0,75%
"Univ Auckland, Dept Informat Syst & Operat Management ISOM",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Linguist",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Dept Management & Int Business",21,10,2,0,0,7,2,21,11,52%,3,7,100%
"Univ Auckland, Dept Maori Studies",2,0,1,0,1,0,0,2,2,100%,0,0,100%
"Univ Auckland, Dept Math",127,56,10,0,11,45,5,124,70,56%,43,9,96%
"Univ Auckland, Dept Mech Engn",270,198,34,3,8,23,4,261,72,27%,141,39,93%
"Univ Auckland, Dept Med",165,82,41,2,25,11,4,163,81,49%,64,9,93%
"Univ Auckland, Dept Med & Hlth Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Med Oncol",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Mkt",60,49,2,0,2,6,1,60,11,18%,23,19,88%
"Univ Auckland, Dept Mol Med",3,1,1,0,1,0,0,3,2,66%,1,0,100%
"Univ Auckland, Dept Mol Med & Pathol",98,42,30,1,6,10,9,98,56,57%,35,0,92%
"Univ Auckland, Dept Neurophysiol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Nursing",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Dept Nutr",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Obstet",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Obstet & Gynaecol",108,45,20,0,17,19,7,107,62,57%,32,1,87%
"Univ Auckland, Dept Obstet & Gynecol",12,6,3,0,1,2,0,12,6,50%,4,0,83%
"Univ Auckland, Dept Obstet Gynaecol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Oncol",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Ophthalmol",56,36,8,1,7,3,1,56,20,35%,31,3,96%
"Univ Auckland, Dept Optometry & Vis Sci",2,0,1,0,1,0,0,2,2,100%,0,0,100%
"Univ Auckland, Dept Orthopaed Surg",4,2,1,0,0,1,0,4,2,50%,2,0,100%
"Univ Auckland, Dept Otolaryngol Head & Neck Surg",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Pacific Hlth",4,1,3,0,0,0,0,4,3,75%,1,0,100%
"Univ Auckland, Dept Paediat",61,19,23,0,11,6,2,60,42,70%,12,2,91%
"Univ Auckland, Dept Paediat & Child & Youth Hlth",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Paediat & Child Hlth",4,1,1,0,1,0,1,4,3,75%,1,0,100%
"Univ Auckland, Dept Paediat Child & Youth Hlth",118,60,26,0,14,7,11,115,56,48%,44,3,87%
"Univ Auckland, Dept Paediat Child Hlth & Youth Hlth",2,0,0,0,0,0,2,2,2,100%,0,0,100%
"Univ Auckland, Dept Paediat Gastroenterol",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Dept Paediat Youth & Child Hlth",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Paramed",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Dept Pathol & Mol Med",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Pediat",4,2,1,0,0,0,1,4,2,50%,2,0,100%
"Univ Auckland, Dept Pediat Child & Youth Hlth",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Univ Auckland, Dept Pharm",4,2,1,0,1,0,0,4,2,50%,2,0,100%
"Univ Auckland, Dept Pharmacol",6,4,2,0,0,0,0,6,2,33%,4,0,100%
"Univ Auckland, Dept Pharmacol & Clin Pharmacol",40,15,15,0,4,3,3,40,25,62%,11,1,92%
"Univ Auckland, Dept Philosophy",5,3,0,1,0,0,1,5,2,40%,3,0,100%
"Univ Auckland, Dept Phys",199,50,38,0,14,87,10,190,149,78%,29,8,93%
"Univ Auckland, Dept Phys & Astron",2,0,0,0,0,2,0,2,2,100%,0,0,100%
"Univ Auckland, Dept Physiol",85,34,25,0,21,1,4,85,51,60%,28,3,96%
"Univ Auckland, Dept Polit & Int Relat",9,8,1,0,0,0,0,9,1,11%,7,1,100%
"Univ Auckland, Dept Polit Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Populat Hlth",5,0,3,0,0,0,2,5,5,100%,0,0,100%
"Univ Auckland, Dept Primary Hlth Care",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Property",16,14,0,0,0,2,0,16,2,12%,6,7,93%
"Univ Auckland, Dept Psychiat",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Psychol",16,12,1,0,1,0,2,16,4,25%,8,4,100%
"Univ Auckland, Dept Psychol Med",135,78,33,2,5,11,6,135,57,42%,58,15,96%
"Univ Auckland, Dept Renal Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Res",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Social & Community Hlth",6,2,2,1,0,0,1,6,4,66%,0,0,66%
"Univ Auckland, Dept Social Work",2,1,1,0,0,0,0,2,1,50%,0,1,100%
"Univ Auckland, Dept Sociol",7,6,1,0,0,0,0,7,1,14%,4,2,100%
"Univ Auckland, Dept Sociol & Criminol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dept Software Engn",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Auckland, Dept Speech Sci",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Univ Auckland, Dept Sport & Exercise Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Dept Stat",152,68,38,1,6,30,9,151,83,54%,59,8,98%
"Univ Auckland, Dept Surg",221,145,32,5,25,7,7,221,76,34%,120,7,91%
"Univ Auckland, Dept Surg & Paediat Child & Youth Hlth",5,1,1,0,2,1,0,5,4,80%,1,0,100%
"Univ Auckland, Dept Surg HPB",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Dev & Educ Psychol",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Dev Studies",3,2,0,0,1,0,0,3,1,33%,2,0,100%
"Univ Auckland, Dev Studies Programme",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Digital Life Inst",3,0,0,0,0,0,3,3,3,100%,0,0,100%
"Univ Auckland, Disaster Management",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Disciplinary Area Sociol & Criminol",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Discipline Nutr",5,0,3,0,0,1,1,5,5,100%,0,0,100%
"Univ Auckland, Discipline Nutr & Dietet",12,4,6,1,0,0,1,12,8,66%,3,1,100%
"Univ Auckland, Discipline Oncol",5,5,0,0,0,0,0,5,0,0%,3,0,60%
"Univ Auckland, Div Med Sci",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Dodd Walls Ctr",2,0,1,0,0,1,0,2,2,100%,0,0,100%
"Univ Auckland, Dodd Walls Ctr Photon & Quantum Technol",15,4,2,1,0,7,1,13,11,84%,1,0,80%
"Univ Auckland, Drama",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Auckland, Driving Digital Learning & Teaching Innovat",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, ECL",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Auckland, Earth Sci Sch Environm",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Econ Dept",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Educ",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Eisdell Moore Ctr",14,9,3,0,2,0,0,14,5,35%,5,0,71%
"Univ Auckland, Eisdell Moore Ctr & Speech Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Eisdell Moore Ctr Hearing & Balance Res",8,5,1,0,1,1,0,8,3,37%,2,1,75%
"Univ Auckland, Eisdell Moore Ctr Heating & Balance Res",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Elam Sch Fine Arts",2,2,0,0,0,0,0,1,0,0%,0,1,50%
"Univ Auckland, Elect & Comp Engn",3,2,1,0,0,0,0,3,1,33%,0,2,100%
"Univ Auckland, Elect & Comp Syst Engn",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Elect Comp & Software Engn",2,1,1,0,0,0,0,2,1,50%,0,1,100%
"Univ Auckland, Elect Comp & Software Engn Dept",4,1,1,0,1,1,0,4,3,75%,1,0,100%
"Univ Auckland, Elect Power Optimizat Ctr",2,0,0,0,0,2,0,2,2,100%,0,0,100%
"Univ Auckland, Emergency Dept",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Univ Auckland, Endo Outcomes Patient & Publ Participat Grp",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Energy Ctr",14,8,4,0,0,2,0,14,6,42%,7,1,100%
"Univ Auckland, English",6,6,0,0,0,0,0,6,0,0%,1,2,50%
"Univ Auckland, English & Drama",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, English Dept",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, English Drama & Writing Studies",14,7,4,0,2,1,0,14,7,50%,6,1,100%
"Univ Auckland, Engn Block 1",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Engn Sci",2,2,0,0,0,0,0,1,0,0%,1,0,50%
"Univ Auckland, Epidemiol & Biostat",14,7,3,1,1,0,2,14,7,50%,6,1,100%
"Univ Auckland, Epidemiol & Biostat Sect",2,2,0,0,0,0,0,2,0,0%,0,1,50%
"Univ Auckland, European Languages & Literatures",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Exercise Sci Dept",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, FHMS",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, FM&HS",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, FMHS",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Fac Arts",24,16,5,0,0,2,1,24,8,33%,12,2,91%
"Univ Auckland, Fac Business & Econ",22,20,2,0,0,0,0,22,2,9%,20,0,100%
"Univ Auckland, Fac Civil & Environm Engn",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Fac Creat Art & Ind CAI",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Fac Creat Arts & Ind",6,6,0,0,0,0,0,6,0,0%,6,0,100%
"Univ Auckland, Fac Creat Arts & Ind CAI",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Univ Auckland, Fac Educ",20,14,0,1,0,4,1,20,6,30%,11,3,100%
"Univ Auckland, Fac Educ & Social Work",181,135,12,3,17,6,8,179,46,25%,112,16,96%
"Univ Auckland, Fac Educ & Social Works",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, Fac Engn",131,103,12,2,4,9,1,129,28,21%,92,7,96%
"Univ Auckland, Fac Hlth & Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Fac Hlth & Med Sci",6,3,2,0,0,0,1,6,3,50%,3,0,100%
"Univ Auckland, Fac Hlth Psychol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Fac Hlth Sci & Med",3,2,1,0,0,0,0,3,1,33%,1,1,100%
"Univ Auckland, Fac Law",23,15,2,0,2,3,1,23,8,34%,7,4,82%
"Univ Auckland, Fac Med",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Auckland, Fac Med & Hlth",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Fac Med & Hlth Scenes",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Fac Med & Hlth Sci",807,395,204,19,77,47,65,806,411,50%,333,18,94%
"Univ Auckland, Fac Med & Hlth Sci Child & Youth Hlth",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Fac Med & Hlth Sci Hamilton",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Fac Med Hlth & Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Fac Med Hlth Sci",3,1,2,0,0,0,0,3,2,66%,0,0,66%
"Univ Auckland, Fac Medkol & Hlth Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Fac Sci",107,53,29,0,7,9,9,104,54,51%,43,0,90%
"Univ Auckland, Fac Speech Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Fac Surg",3,3,0,0,0,0,0,2,0,0%,2,0,66%
"Univ Auckland, Faulty Engn",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Faulty Surg",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Fetal Physiol & Neurosci Grp",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Univ Auckland, Film Studies Media & Commun",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Auckland, Food Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Food Sci Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Freemasons Dept Geriatr Med",7,4,1,0,1,1,0,7,3,42%,3,1,100%
"Univ Auckland, French",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Gen Practice",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Gen Practice & Primary Hlth Care",2,0,1,0,1,0,0,2,2,100%,0,0,100%
"Univ Auckland, Gender & Crit Social Psychol",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Genom Aotearoa",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Geog",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, George Mason Ctr Nat Environm",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Global Studies Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Global Surg Grp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Grad Sch Management",31,19,0,0,2,9,1,31,12,38%,13,5,96%
"Univ Auckland, Grafton",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Gravida",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Green Lane Paediat & Congenital Cardiac Serv",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Greenlane Clin Ctr",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Growing New Zealand",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Univ Auckland, Growing Up New Zealand",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Auckland, HJG TNL EEC Anthropol",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Hamilton",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Hamilton Waikato Clin Sch",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Heart Hlth Res Grp",6,2,0,0,2,0,2,6,4,66%,0,2,100%
"Univ Auckland, High Value Nutr Natl Sci Challenge",5,3,2,0,0,0,0,5,2,40%,2,1,100%
"Univ Auckland, Hist",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Hlth Syst",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Hlth Syst Sect",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Human Geog",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Human Nutr Unit",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Human Sci Bldg",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, ISOM Dept",2,2,0,0,0,0,0,1,0,0%,0,1,50%
"Univ Auckland, IUCN Species Survival Commiss",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, IUCN Species Survival Commiss Invas Species Speci",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Auckland, IWaitemata DHB",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Immunisat Advisory Ctr",4,3,1,0,0,0,0,4,1,25%,2,0,75%
"Univ Auckland, Ind & Org Psychol",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Ind Informat & Control Ctr",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Univ Auckland, Innovat Learning & Teaching Team",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Inst Audiol Sect",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Inst Innovat Biotechnol",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Auckland, Inst Marine Sci",179,97,44,4,8,9,17,179,82,45%,87,7,98%
"Univ Auckland, Inst Merine Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Inst Nat & Math Sci",3,0,0,0,2,1,0,3,3,100%,0,0,100%
"Univ Auckland, Inst Nat & Math Sci Massey",1,1,0,0,0,0,0,0,0,,0,0,0%
"Univ Auckland, Int",4,3,0,0,1,0,0,4,1,25%,0,3,100%
"Univ Auckland, Int Soc Pharmacovigilance Herbal & Tradit Medicin",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Intelligent Vis Syst Lab",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Invas Species Specialist Grp",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Italian",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, James Henare Maori Res Ctr",5,1,2,0,0,0,2,5,4,80%,1,0,100%
"Univ Auckland, James Henare Res Ctr",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Japanese",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Auckland, Joint Grad Sch Plant & Food Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Koi Tu Ctr Informed Futures",2,1,1,0,0,0,0,2,1,50%,0,1,100%
"Univ Auckland, Kupenga Hauora Maori",4,3,0,0,0,1,0,4,1,25%,2,1,100%
"Univ Auckland, Lab Struct Biol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Law",3,3,0,0,0,0,0,3,0,0%,1,2,100%
"Univ Auckland, Learning & Teaching Unit",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Learning Dev & Profess Practice",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Leigh",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Auckland, Leigh Marine Lab",13,9,4,0,0,0,0,13,4,30%,9,0,100%
"Univ Auckland, Leukaemia & Blood Canc Res Unit",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Univ Auckland, Level 2",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Auckland, Level 4",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, Liggings Inst",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Auckland, Liggins Insitute",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Liggins Inst",402,152,138,4,44,38,26,401,250,62%,114,12,93%
"Univ Auckland, Light Met Res Ctr",4,3,0,0,1,0,0,3,1,33%,2,0,75%
"Univ Auckland, Liiggins Inst",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Liver Transplant Unit",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Liver Unit",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, MBChB Programme",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Auckland, MBIE Biocide Toolbox Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, MacDiarmid Inst Adv Mat & Nanotechnol",24,16,1,0,2,5,0,24,8,33%,10,4,91%
"Univ Auckland, MacDiarmid Inst Far Adv Mat & Nanatechnol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Manaaki Manawa Ctr Heart Res",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Univ Auckland, Manaaki Whenua Landcare Res",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Management",3,2,0,0,0,1,0,3,1,33%,2,0,100%
"Univ Auckland, Management & Int Business",3,1,0,0,0,0,2,3,2,66%,0,1,100%
"Univ Auckland, Maori Studies",3,3,0,0,0,0,0,3,0,0%,2,1,100%
"Univ Auckland, Mass Spectrometry Ctr",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Auckland, Mat & Nanotechnol New Zealand Maurice",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Auckland, Math Dept",3,2,0,0,0,0,1,2,1,50%,1,0,66%
"Univ Auckland, Maurice Wilkins Ctr",32,15,11,0,1,1,4,32,17,53%,10,0,84%
"Univ Auckland, Maurice Wilkins Ctr Biodiscovery",6,1,0,0,2,0,3,6,5,83%,1,0,100%
